Numero Ordem,Operador,Produto,Ocorrência,Data Inicio,Hora Inicio,Data Fim,Hora Fim,Total Horas,Qtd Aprovada,Qtd Rejeitada
5663,Pedro Macckione,Rise of Nations E112,,2021-08-10,07:07:41,2021-08-10,07:28:29,0.3466666665044613,0,0
5663,Luiza Cabral,Rise of Nations E112,,2021-08-07,15:05:37,2021-08-07,15:11:04,0.09083333343733102,0,0
5663,Pedro Macckione,Rise of Nations E112,,2021-08-07,13:59:23,2021-08-07,16:24:53,2.425000000046566,263,0
5664,Isabela Resende,Zoo Tycoon Complete Collection E110,,2021-08-07,14:12:12,2021-08-07,14:27:35,0.2563888889271766,0,0
5664,Andressa Chou,Zoo Tycoon Complete Collection E110,,2021-08-06,07:33:53,2021-08-06,07:39:29,0.093333333323244,0,0
5664,Isabela Resende,Zoo Tycoon Complete Collection E110,,2021-08-08,07:47:34,2021-08-08,08:22:53,0.5886111111030914,241,0
5665,Giuseppe Bhering,Zoo Tycoon 2: Zookeeper Collection M260,,2021-08-06,14:25:09,2021-08-06,14:40:30,0.25583333341637626,0,0
5665,Andressa Chou,Zoo Tycoon 2: Zookeeper Collection M260,,2021-08-07,13:23:05,2021-08-07,13:28:35,0.09166666661622003,0,0
5665,Giuseppe Bhering,Zoo Tycoon 2: Zookeeper Collection M260,Preparação de Máquina,2021-08-06,15:25:29,2021-08-06,17:55:46,2.5047222222201526,332,0
5666,Isabela Resende,Dungeon Siege 2009 E163,,2021-08-08,16:12:52,2021-08-08,16:28:43,0.2641666666022502,0,0
5667,Giuseppe Bhering,LCD20 M200 White,,2021-08-12,07:33:19,2021-08-12,07:53:51,0.3422222222434357,0,0
5666,Andressa Chou,Dungeon Siege 2009 E163,,2021-08-07,17:35:57,2021-08-07,17:41:09,0.08666666666977108,0,0
5666,Isabela Resende,Dungeon Siege 2009 E163,,2021-08-06,15:51:24,2021-08-06,16:32:01,0.6769444444798864,122,0
5667,Andressa Chou,LCD20 M200 White,,2021-08-08,09:22:36,2021-08-08,09:28:16,0.09444444434484467,0,0
5643,Isabela Resende,Home Theater System 5.1 Channel M510 Brown,,2021-08-07,15:46:05,2021-08-07,16:06:56,0.3475000000325963,0,0
5643,Luiza Cabral,Home Theater System 5.1 Channel M510 Brown,,2021-08-10,17:03:24,2021-08-10,17:09:13,0.09694444440538064,0,0
5643,Isabela Resende,Home Theater System 5.1 Channel M510 Brown,,2021-08-10,14:12:12,2021-08-10,14:57:36,0.7566666666534729,279,35
5643,Isabela Resende,Home Theater System 5.1 Channel M510 Brown,,2021-08-07,14:06:09,2021-08-07,14:31:22,0.4202777778846212,279,0
5647,Tiago Pereira,Home Theater System 5.1 Channel M510 Black,,2021-08-09,09:08:38,2021-08-09,09:49:23,0.6791666666977108,35,0
5668,Antonio Manhães,Home Theater System 7.1 Channel M1700 White,,2021-08-12,08:49:29,2021-08-12,09:49:50,1.0058333332417533,229,0
5669,Antonio Manhães,Age of Empires II: The Conquerors Expansion 2009 E178,,2021-08-06,16:44:33,2021-08-06,17:16:19,0.529444444400724,4,0
5670,Antonio Manhães,Telephoto Conversion Lens X400 Silver,,2021-08-09,11:54:14,2021-08-09,12:10:04,0.26388888875953853,275,0
5671,Antonio Manhães,Home Theater System 5.1 Channel M512 Brown,,2021-08-08,09:58:45,2021-08-08,10:09:29,0.17888888897141442,264,0
5651,Andressa Chou,Telephoto Conversion Lens M350 White,,2021-08-12,11:20:24,2021-08-12,11:26:17,0.09805555560160428,0,0
5651,Pedro Macckione,Telephoto Conversion Lens M350 White,,2021-08-06,11:28:02,2021-08-06,16:23:45,4.928611111070495,351,44
5651,Pedro Macckione,Telephoto Conversion Lens M350 White,,2021-08-08,15:12:32,2021-08-08,15:38:05,0.42583333351649344,351,0
5672,Leonardo Ferreira,Zoo Tycoon Dinosaur Digs X200,,2021-08-07,07:22:39,2021-08-07,08:22:57,1.0049999998882413,0,0
5672,Andressa Chou,Zoo Tycoon Dinosaur Digs X200,Preparação de Máquina,2021-08-08,15:02:01,2021-08-08,15:07:42,0.09472222236217931,0,0
5672,Leonardo Ferreira,Zoo Tycoon Dinosaur Digs X200,,2021-08-09,13:53:28,2021-08-09,17:49:12,3.9288888889714144,212,0
5673,Ana Silva,Hand Games for kids E300 Red,,2021-08-08,10:57:22,2021-08-08,11:32:53,0.5919444443425164,0,0
5636,Marcos Nucci,Home Theater System 4.1 Channel M412 Silver,,2021-08-10,11:15:04,2021-08-10,13:30:34,2.258333333360497,22,0
5674,Ana Silva,22xDVD X680 Black,Falha Equipamento,2021-08-09,12:14:41,2021-08-09,12:50:31,0.597222222131677,0,0
5636,Marcos Nucci,Home Theater System 4.1 Channel M412 Silver,,2021-08-07,09:53:34,2021-08-07,10:23:49,0.5041666666511446,0,0
5636,Marcos Nucci,Home Theater System 4.1 Channel M412 Silver,,2021-08-07,07:07:49,2021-08-07,07:38:20,0.5086111110867932,0,0
5636,Marcos Nucci,Home Theater System 4.1 Channel M412 Silver,,2021-08-06,14:44:53,2021-08-06,16:00:18,1.2569444445543922,22,0
5605,Thays Castro,Hand Games men M30 Red,,2021-08-11,14:19:41,2021-08-11,15:20:05,1.0066666665952653,250,0
5662,Thiago Miura,Home Theater System 2.1 Channel E1200 Silver,,2021-08-09,13:57:39,2021-08-09,14:43:18,0.7608333332464099,0,0
5662,Thiago Miura,Home Theater System 2.1 Channel E1200 Silver,,2021-08-07,08:10:36,2021-08-07,08:35:58,0.42277777777053416,0,0
5662,Luiza Cabral,Home Theater System 2.1 Channel E1200 Silver,Preparação de Máquina,2021-08-12,10:37:47,2021-08-12,10:43:05,0.08833333337679505,0,0
5662,Thiago Miura,Home Theater System 2.1 Channel E1200 Silver,,2021-08-07,11:26:01,2021-08-07,13:31:46,2.0958333332673647,58,0
5675,Tiago Pereira,Home Theater System 5.1 Channel M513 Silver,,2021-08-06,07:20:30,2021-08-06,07:36:25,0.2652777779730968,0,0
5675,Andressa Chou,Home Theater System 5.1 Channel M513 Silver,,2021-08-09,14:50:04,2021-08-09,14:55:45,0.09472222218755633,0,0
5675,Tiago Pereira,Home Theater System 5.1 Channel M513 Silver,,2021-08-08,13:02:47,2021-08-08,15:13:20,2.175833333458286,379,0
5675,Tiago Pereira,Home Theater System 5.1 Channel M513 Silver,,2021-08-09,10:39:48,2021-08-09,11:25:10,0.7561111111426726,379,0
5676,Tiago Pereira,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-08-12,08:48:37,2021-08-12,09:03:57,0.2555555555736646,0,0
5676,Andressa Chou,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-08-06,11:48:03,2021-08-06,11:53:41,0.09388888883404434,0,0
5676,Tiago Pereira,Wireless Transmitter and Bluetooth Headphones M150 Green,,2021-08-07,09:30:06,2021-08-07,11:30:33,2.0075000000651926,192,0
5677,Giuseppe Bhering,Wireless Bluetooth Stereo Headphones M270 Silver,,2021-08-08,13:51:19,2021-08-08,14:17:04,0.42916666658129543,0,0
5677,Andressa Chou,Wireless Bluetooth Stereo Headphones M270 Silver,,2021-08-11,10:08:50,2021-08-11,10:14:04,0.08722222235519439,0,0
5677,Giuseppe Bhering,Wireless Bluetooth Stereo Headphones M270 Silver,,2021-08-06,13:03:30,2021-08-06,13:14:16,0.17944444448221475,12,0
5678,Antonio Manhães,Home Theater System 5.1 Channel M513 Black,Controle de Qualidade,2021-08-08,17:23:08,2021-08-08,17:38:29,0.2558333332417533,237,0
5679,Thiago Miura,Home Theater System 5.1 Channel M512 Black,Preparação de Máquina,2021-08-06,14:55:58,2021-08-06,15:46:27,0.8413888889481314,0,0
5679,Luiza Cabral,Home Theater System 5.1 Channel M512 Black,Controle de Qualidade,2021-08-07,14:38:15,2021-08-07,14:43:59,0.09555555554106832,0,0
5680,Giuseppe Bhering,Home Theater System 4.1 Channel M412 Brown,,2021-08-09,16:25:58,2021-08-09,16:56:29,0.5086111110867932,0,0
5680,Andressa Chou,Home Theater System 4.1 Channel M412 Brown,,2021-08-09,11:08:18,2021-08-09,11:14:10,0.09777777775889263,0,0
5679,Thiago Miura,Home Theater System 5.1 Channel M512 Black,,2021-08-07,14:40:51,2021-08-07,14:51:06,0.17083333327900618,53,0
5681,Antonio Manhães,Wireless Bluetooth Stereo Headphones M170 Silver,,2021-08-08,17:50:38,2021-08-08,18:15:49,0.41972222219919786,371,46
5680,Giuseppe Bhering,Home Theater System 4.1 Channel M412 Brown,Controle de Qualidade,2021-08-07,13:24:40,2021-08-07,13:30:19,0.094166666676756,189,0
5682,Isabela Resende,Macro Zoom Lens X300 White,,2021-08-07,13:05:40,2021-08-07,13:21:20,0.2611111110309139,0,0
5682,Andressa Chou,Macro Zoom Lens X300 White,,2021-08-13,13:27:33,2021-08-13,13:32:49,0.08777777786599472,0,0
5682,Isabela Resende,Macro Zoom Lens X300 White,Controle de Qualidade,2021-08-13,15:01:44,2021-08-13,15:07:03,0.08861111104488373,189,0
5683,Isabela Resende,DVD 7-Inch Player Portable E200 Silver,,2021-08-09,11:55:41,2021-08-09,12:10:55,0.2538888890412636,0,0
5683,Luiza Cabral,DVD 7-Inch Player Portable E200 Silver,,2021-08-10,14:00:06,2021-08-10,14:05:34,0.0911111111054197,0,0
5683,Isabela Resende,DVD 7-Inch Player Portable E200 Silver,Preparação de Máquina,2021-08-08,08:32:38,2021-08-08,09:38:29,1.0975000000325963,70,0
5660,Thays Castro,18'' Oscillating Pedestal Fan M135 Yellow,,2021-08-06,16:39:04,2021-08-06,18:39:54,2.013888888875954,2,0
5684,Pedro Macckione,Hand Games for Office worker L28 Black,,2021-08-11,11:43:52,2021-08-11,12:34:03,0.8363888890016824,0,0
5684,Luiza Cabral,Hand Games for Office worker L28 Black,,2021-08-10,08:33:22,2021-08-10,08:39:16,0.09833333326969296,0,0
5684,Pedro Macckione,Hand Games for Office worker L28 Black,,2021-08-09,17:28:19,2021-08-09,20:29:12,3.014722222171258,49,0
5684,Pedro Macckione,Hand Games for Office worker L28 Black,,2021-08-12,08:06:09,2021-08-12,08:16:49,0.17777777777519077,49,0
5685,Luiza Cabral,DVD 38 DVD Storage Binder E25 Black,Preparação de Máquina,2021-08-08,12:17:34,2021-08-08,12:22:56,0.0894444445730187,0,0
5685,Thays Castro,DVD 38 DVD Storage Binder E25 Black,,2021-08-12,07:42:32,2021-08-12,09:38:13,1.9280555555596948,310,0
5686,Marcos Nucci,Home Theater System 5.1 Channel M1520 Black,,2021-08-13,09:02:36,2021-08-13,09:33:07,0.5086111110867932,0,0
5686,Luiza Cabral,Home Theater System 5.1 Channel M1520 Black,,2021-08-08,12:28:05,2021-08-08,12:38:39,0.1761111110681668,0,0
5686,Marcos Nucci,Home Theater System 5.1 Channel M1520 Black,,2021-08-08,10:02:30,2021-08-08,13:02:42,3.003333333414048,54,0
5687,Thiago Costa,17'' Oscillating Pedestal Fan M125 Blue,Preparação de Máquina,2021-08-12,13:17:11,2021-08-12,13:53:01,0.597222222131677,0,0
5687,Luiza Cabral,17'' Oscillating Pedestal Fan M125 Blue,,2021-08-08,12:21:19,2021-08-08,12:26:43,0.09000000008381903,0,0
5688,Tiago Pereira,Fable: The Lost Chapters E107,,2021-08-07,15:54:00,2021-08-07,16:19:36,0.42666666669538245,0,0
5687,Thiago Costa,17'' Oscillating Pedestal Fan M125 Blue,,2021-08-08,16:45:59,2021-08-08,19:06:11,2.336666666669771,221,0
5688,Luiza Cabral,Fable: The Lost Chapters E107,,2021-08-11,17:08:53,2021-08-11,17:11:18,0.04027777793817222,0,0
5688,Tiago Pereira,Fable: The Lost Chapters E107,,2021-08-13,09:46:05,2021-08-13,10:54:30,1.1402777778566815,213,0
5689,Thays Castro,Zoo Tycoon Marine Mania 2009 E160,,2021-08-13,16:47:08,2021-08-13,16:58:03,0.18194444454275072,362,0
5667,Giuseppe Bhering,LCD20 M200 White,,2021-08-12,07:20:56,2021-08-12,09:56:09,2.586944444454275,83,0
5690,Antonio Manhães,Hand Games for students E400 Yellow,,2021-08-10,12:38:10,2021-08-10,12:58:48,0.3438888887758367,283,0
5691,Thays Castro,Home Theater System 5.1 Channel M514 Brown,,2021-08-07,11:48:03,2021-08-07,12:35:38,0.7930555554921739,0,0
5691,Luiza Cabral,Home Theater System 5.1 Channel M514 Brown,,2021-08-11,10:25:58,2021-08-11,10:28:42,0.04555555572733283,0,0
5691,Thays Castro,Home Theater System 5.1 Channel M514 Brown,,2021-08-08,13:32:53,2021-08-08,15:11:11,1.6383333331905305,388,0
5663,Pedro Macckione,Rise of Nations E112,,2021-08-12,12:14:24,2021-08-12,13:00:07,0.7619444444426335,0,0
5663,Pedro Macckione,Rise of Nations E112,,2021-08-08,15:40:28,2021-08-08,16:10:58,0.5083333334187046,0,0
5663,Luiza Cabral,Rise of Nations E112,,2021-08-10,10:02:30,2021-08-10,10:08:02,0.09222222212702036,0,0
5692,Antonio Manhães,Zoo Tycoon 2: Marine Mania Expansion Pack M270,Preparação de Máquina,2021-08-12,11:04:16,2021-08-12,11:19:57,0.26138888904824853,30,0
5663,Pedro Macckione,Rise of Nations E112,,2021-08-11,15:08:04,2021-08-11,17:43:14,2.586111111100763,263,0
5693,Thays Castro,8xDVD E120 Black,,2021-08-08,17:48:20,2021-08-08,17:53:50,0.09166666679084301,0,0
5693,Thays Castro,8xDVD E120 Black,,2021-08-08,11:42:26,2021-08-08,12:06:01,0.39305555558530614,274,34
5693,Luiza Cabral,8xDVD E120 Black,,2021-08-13,15:19:00,2021-08-13,15:21:29,0.0413888887851499,0,0
5694,Leonardo Ferreira,LCD20W M230 Black,,2021-08-07,15:18:43,2021-08-07,16:19:03,1.0055555557482876,0,0
5694,Andressa Chou,LCD20W M230 Black,,2021-08-13,09:10:05,2021-08-13,09:15:17,0.08666666666977108,0,0
5672,Leonardo Ferreira,Zoo Tycoon Dinosaur Digs X200,,2021-08-12,10:35:46,2021-08-12,12:35:57,2.003055555629544,212,0
5689,Thays Castro,Zoo Tycoon Marine Mania 2009 E160,,2021-08-07,12:52:16,2021-08-07,12:57:57,0.09472222218755633,0,0
5689,Luiza Cabral,Zoo Tycoon Marine Mania 2009 E160,,2021-08-11,07:55:03,2021-08-11,07:57:27,0.040000000095460564,0,0
5689,Thays Castro,Zoo Tycoon Marine Mania 2009 E160,,2021-08-07,11:00:32,2021-08-07,12:04:11,1.0608333331765607,362,0
5672,Leonardo Ferreira,Zoo Tycoon Dinosaur Digs X200,,2021-08-09,13:01:38,2021-08-09,13:52:33,0.8486111112870276,212,0
5673,Matheus Gomes,Hand Games for kids E300 Red,,2021-08-06,11:16:39,2021-08-06,16:16:53,5.003888888983056,291,0
5673,Ana Silva,Hand Games for kids E300 Red,,2021-08-07,14:06:35,2021-08-07,14:47:06,0.6752777777728625,291,0
5674,Matheus Gomes,22xDVD X680 Black,,2021-08-09,07:44:24,2021-08-09,12:45:02,5.010555555636529,104,13
5674,Ana Silva,22xDVD X680 Black,,2021-08-10,16:48:35,2021-08-10,17:29:08,0.6758333334582858,104,0
5695,Antonio Manhães,Hand Games for Office worker L299 Black,,2021-08-13,15:05:46,2021-08-13,16:06:25,1.0108333333628252,233,0
5696,Leonardo Ferreira,Rise of Nations: Rise of Legends 2008 E137,,2021-08-07,17:48:46,2021-08-07,18:39:23,0.8436111109913327,0,0
5696,Andressa Chou,Rise of Nations: Rise of Legends 2008 E137,,2021-08-10,12:51:33,2021-08-10,12:57:11,0.09388888900866732,0,0
5696,Juliana Souza,Rise of Nations: Rise of Legends 2008 E137,,2021-08-13,08:37:49,2021-08-13,11:38:36,3.013055555638857,139,0
5696,Juliana Souza,Rise of Nations: Rise of Legends 2008 E137,Controle de Qualidade,2021-08-08,12:01:00,2021-08-08,14:06:52,2.0977777778171003,139,0
5697,Ana Silva,Train Simulator 2009 E174,,2021-08-11,11:14:21,2021-08-11,11:50:01,0.5944444444030523,0,0
5697,Andressa Chou,Train Simulator 2009 E174,,2021-08-13,11:38:33,2021-08-13,11:44:17,0.0955555557156913,0,0
5697,Ana Silva,Train Simulator 2009 E174,,2021-08-07,09:35:34,2021-08-07,10:26:05,0.8419444442843087,20,3
5698,Chan Santos,2GB Pulse Smart pen M100 White,,2021-08-13,08:17:40,2021-08-13,08:23:02,0.08944444439839572,0,0
5698,Luiza Cabral,2GB Pulse Smart pen M100 White,Preparação de Máquina,2021-08-08,09:14:24,2021-08-08,09:17:05,0.04472222219919786,0,0
5698,Chan Santos,2GB Pulse Smart pen M100 White,,2021-08-08,15:19:52,2021-08-08,16:40:29,1.3436111110495403,53,0
5331,Thiago Costa,Home Theater System 2.1 Channel E211 Brown,,2021-07-25,17:27:01,2021-07-25,18:42:50,1.2636111112078652,0,0
5331,Luiza Cabral,Home Theater System 2.1 Channel E211 Brown,,2021-07-24,14:49:38,2021-07-24,14:59:59,0.17249999998603016,0,0
5684,Pedro Macckione,Hand Games for Office worker L28 Black,,2021-08-10,10:45:42,2021-08-10,12:20:55,1.5869444445124827,49,0
5684,Pedro Macckione,Hand Games for Office worker L28 Black,Controle de Qualidade,2021-08-08,12:20:10,2021-08-08,17:20:20,5.002777777786832,49,0
5699,Thiago Costa,Wireless Transmitter and Bluetooth Headphones X250 Red,,2021-08-11,11:54:49,2021-08-11,12:30:39,0.597222222131677,0,0
5699,Andressa Chou,Wireless Transmitter and Bluetooth Headphones X250 Red,,2021-08-13,10:38:21,2021-08-13,10:44:13,0.09777777793351561,0,0
5699,Thiago Costa,Wireless Transmitter and Bluetooth Headphones X250 Red,Preparação de Máquina,2021-08-09,17:51:48,2021-08-09,18:27:03,0.5874999999068677,97,0
5700,Luiza Cabral,Age of Empires III: The War Chiefs 2007 E132,Controle de Qualidade,2021-08-09,17:20:24,2021-08-09,18:20:58,1.009444444498513,21,0
5701,Thiago Miura,Home Theater System 5.1 Channel M1500 White,,2021-08-08,17:57:50,2021-08-08,19:13:28,1.260555555461906,0,0
5701,Luiza Cabral,Home Theater System 5.1 Channel M1500 White,Outros,2021-08-09,14:23:17,2021-08-09,14:29:01,0.0955555557156913,0,0
5701,Thiago Miura,Home Theater System 5.1 Channel M1500 White,,2021-08-12,15:14:33,2021-08-12,17:40:07,2.426111111068167,163,0
5701,Thiago Miura,Home Theater System 5.1 Channel M1500 White,,2021-08-07,13:08:15,2021-08-07,13:23:47,0.2588888888130896,0,0
5701,Thiago Miura,Home Theater System 5.1 Channel M1500 White,,2021-08-13,09:36:17,2021-08-13,11:57:10,2.3480555556016043,163,0
5702,Pedro Macckione,Combat Flight Simulator 2009 E159,,2021-08-08,17:28:28,2021-08-08,18:03:38,0.5861111110425554,0,0
5702,Luiza Cabral,Combat Flight Simulator 2009 E159,,2021-08-09,12:07:03,2021-08-09,12:17:18,0.17083333327900618,0,0
5702,Pedro Macckione,Combat Flight Simulator 2009 E159,Preparação de Máquina,2021-08-08,17:42:43,2021-08-08,19:23:06,1.6730555554968305,386,0
5703,Thiago Miura,Lens Adapter M450 Grey,,2021-08-11,12:02:44,2021-08-11,12:33:26,0.5116666666581295,0,0
5703,Thiago Miura,Lens Adapter M450 Grey,,2021-08-07,13:28:34,2021-08-07,13:58:54,0.5055555556900799,0,0
5686,Marcos Nucci,Home Theater System 5.1 Channel M1520 Black,,2021-08-08,15:00:09,2021-08-08,15:15:33,0.25666666659526527,0,0
5686,Marcos Nucci,Home Theater System 5.1 Channel M1520 Black,,2021-08-08,08:40:42,2021-08-08,13:26:21,4.760833333362825,54,0
5686,Marcos Nucci,Home Theater System 5.1 Channel M1520 Black,,2021-08-07,12:37:35,2021-08-07,14:23:04,1.7580555556342006,54,0
5503,Matheus Gomes,Hand Games for Office worker L299 Red,,2021-08-01,08:57:50,2021-08-01,12:58:00,4.00277777784504,105,0
5503,Matheus Gomes,Hand Games for Office worker L299 Red,,2021-08-01,13:31:00,2021-08-01,16:31:18,3.004999999946449,105,0
5704,Andressa Chou,USB Cable M250 White,,2021-08-10,15:33:24,2021-08-10,15:38:44,0.08888888888759539,0,0
5704,Yasser Calbucci,USB Cable M250 White,,2021-08-09,10:06:06,2021-08-09,10:16:29,0.1730555554968305,374,0
5704,Isabela Resende,USB Cable M250 White,,2021-08-07,17:07:35,2021-08-07,21:08:06,4.008611111145001,374,0
5704,Isabela Resende,USB Cable M250 White,,2021-08-13,12:27:56,2021-08-13,12:43:22,0.2572222221060656,374,0
5704,Isabela Resende,USB Cable M250 White,,2021-08-07,12:26:12,2021-08-07,16:26:49,4.010277777852025,374,0
5705,Marcos Nucci,Age of Empires III: The Asian Dynasties 2008 E126,Preparação de Máquina,2021-08-07,09:14:15,2021-08-07,09:39:35,0.4222222222597338,0,0
5705,Luiza Cabral,Age of Empires III: The Asian Dynasties 2008 E126,Outros,2021-08-09,09:48:58,2021-08-09,09:59:47,0.18027777783572674,0,0
5705,Marcos Nucci,Age of Empires III: The Asian Dynasties 2008 E126,,2021-08-09,09:28:05,2021-08-09,09:58:35,0.5083333334187046,0,0
5705,Marcos Nucci,Age of Empires III: The Asian Dynasties 2008 E126,,2021-08-09,09:21:36,2021-08-09,09:47:10,0.42611111100995913,0,0
5705,Luiza Cabral,Age of Empires III: The Asian Dynasties 2008 E126,,2021-08-07,09:19:44,2021-08-07,09:25:12,0.09111111128004268,0,0
5705,Marcos Nucci,Age of Empires III: The Asian Dynasties 2008 E126,,2021-08-13,07:58:05,2021-08-13,08:34:00,0.5986111111706123,378,0
5628,Thiago Miura,Hand Games men M30 Silver,,2021-08-07,09:15:16,2021-08-07,10:16:02,1.0127777779125609,322,0
5658,Tiago Pereira,MechWarrior 4:Knight2009 E171,,2021-08-06,07:33:10,2021-08-06,08:03:38,0.5077777779079042,311,0
5691,Thays Castro,Home Theater System 5.1 Channel M514 Brown,Controle de Qualidade,2021-08-11,16:36:20,2021-08-11,17:31:39,0.9219444444752298,388,0
5706,Thays Castro,Hand Games for 12-16 boys E60 Yellow,,2021-08-08,07:23:48,2021-08-08,07:29:35,0.0963888888945803,0,0
5706,Luiza Cabral,Hand Games for 12-16 boys E60 Yellow,,2021-08-12,11:06:17,2021-08-12,11:12:10,0.09805555560160428,0,0
5706,Thays Castro,Hand Games for 12-16 boys E60 Yellow,Controle de Qualidade,2021-08-12,16:26:24,2021-08-12,18:27:05,2.011388888815418,251,0
5707,Chan Santos,Car Video LCD9.2W X9280 Black,,2021-08-13,07:13:00,2021-08-13,07:18:40,0.09444444434484467,0,0
5707,Luiza Cabral,Car Video LCD9.2W X9280 Black,,2021-08-13,11:21:33,2021-08-13,11:24:01,0.04111111111706123,0,0
5707,Chan Santos,Car Video LCD9.2W X9280 Black,Controle de Qualidade,2021-08-13,07:25:15,2021-08-13,09:18:45,1.8916666667209938,78,0
5708,Thays Castro,Freelancer E113,,2021-08-08,07:12:52,2021-08-08,07:18:42,0.09722222207346931,0,0
5708,Luiza Cabral,Freelancer E113,,2021-08-12,17:20:33,2021-08-12,17:23:00,0.04083333344897255,0,0
5708,Thays Castro,Freelancer E113,,2021-08-09,11:36:23,2021-08-09,11:59:40,0.3880555556388572,48,0
5694,Leonardo Ferreira,LCD20W M230 Black,,2021-08-11,17:19:58,2021-08-11,22:20:28,5.008333333418705,92,0
5656,Thiago Costa,Home Theater System 2.1 Channel E210 Brown,,2021-08-11,09:40:36,2021-08-11,11:56:22,2.2627777777961455,341,0
5709,Andressa Chou,Zoo Tycoon Marine Mania 2009 E160,,2021-08-12,17:36:40,2021-08-12,17:41:52,0.08666666666977108,0,0
5709,Thays Castro,Zoo Tycoon Marine Mania 2009 E160,,2021-08-07,11:48:12,2021-08-07,12:08:37,0.34027777786832303,339,0
